"country","year","age","value","activity_type","burden_outcome"
"ABC",2075,82,1,"routine","deaths"
"ABC",2075,83,1,"routine","deaths"
"ABC",2075,84,1,"routine","deaths"
"ABC",2075,85,1,"routine","deaths"
"ABC",2075,86,0,"routine","deaths"
"ABC",2075,87,0,"routine","deaths"
"ABC",2075,88,0,"routine","deaths"
"ABC",2075,89,0,"routine","deaths"
"ABC",2075,90,0,"routine","deaths"
"ABC",2075,91,0,"routine","deaths"
"ABC",2075,92,0,"routine","deaths"
"ABC",2075,93,0,"routine","deaths"
"ABC",2075,94,0,"routine","deaths"
"ABC",2075,95,0,"routine","deaths"
"ABC",2075,96,0,"routine","deaths"
"ABC",2075,97,0,"routine","deaths"
"ABC",2075,98,0,"routine","deaths"
"ABC",2075,99,0,"routine","deaths"
"ABC",2075,100,0,"routine","deaths"
"ABC",2076,0,41,"routine","deaths"
"ABC",2076,1,4,"routine","deaths"
"ABC",2076,2,4,"routine","deaths"
"ABC",2076,3,4,"routine","deaths"
"ABC",2076,4,4,"routine","deaths"
"ABC",2076,5,4,"routine","deaths"
"ABC",2076,6,4,"routine","deaths"
"ABC",2076,7,4,"routine","deaths"
"ABC",2076,8,4,"routine","deaths"
"ABC",2076,9,4,"routine","deaths"
"ABC",2076,10,4,"routine","deaths"
"ABC",2076,11,5,"routine","deaths"
"ABC",2076,12,5,"routine","deaths"
"ABC",2076,13,5,"routine","deaths"
"ABC",2076,14,6,"routine","deaths"
"ABC",2076,15,6,"routine","deaths"
"ABC",2076,16,6,"routine","deaths"
"ABC",2076,17,6,"routine","deaths"
"ABC",2076,18,7,"routine","deaths"
"ABC",2076,19,7,"routine","deaths"
"ABC",2076,20,7,"routine","deaths"
"ABC",2076,21,7,"routine","deaths"
"ABC",2076,22,7,"routine","deaths"
"ABC",2076,23,8,"routine","deaths"
"ABC",2076,24,8,"routine","deaths"
"ABC",2076,25,8,"routine","deaths"
"ABC",2076,26,8,"routine","deaths"
"ABC",2076,27,8,"routine","deaths"
"ABC",2076,28,8,"routine","deaths"
"ABC",2076,29,8,"routine","deaths"
"ABC",2076,30,9,"routine","deaths"
"ABC",2076,31,9,"routine","deaths"
"ABC",2076,32,9,"routine","deaths"
"ABC",2076,33,9,"routine","deaths"
"ABC",2076,34,9,"routine","deaths"
"ABC",2076,35,9,"routine","deaths"
"ABC",2076,36,9,"routine","deaths"
"ABC",2076,37,9,"routine","deaths"
"ABC",2076,38,9,"routine","deaths"
"ABC",2076,39,9,"routine","deaths"
"ABC",2076,40,9,"routine","deaths"
"ABC",2076,41,9,"routine","deaths"
"ABC",2076,42,9,"routine","deaths"
"ABC",2076,43,9,"routine","deaths"
"ABC",2076,44,9,"routine","deaths"
"ABC",2076,45,9,"routine","deaths"
"ABC",2076,46,9,"routine","deaths"
"ABC",2076,47,8,"routine","deaths"
"ABC",2076,48,8,"routine","deaths"
"ABC",2076,49,8,"routine","deaths"
"ABC",2076,50,8,"routine","deaths"
"ABC",2076,51,7,"routine","deaths"
"ABC",2076,52,7,"routine","deaths"
"ABC",2076,53,7,"routine","deaths"
"ABC",2076,54,7,"routine","deaths"
"ABC",2076,55,6,"routine","deaths"
"ABC",2076,56,6,"routine","deaths"
"ABC",2076,57,6,"routine","deaths"
"ABC",2076,58,6,"routine","deaths"
"ABC",2076,59,5,"routine","deaths"
"ABC",2076,60,5,"routine","deaths"
"ABC",2076,61,5,"routine","deaths"
"ABC",2076,62,5,"routine","deaths"
"ABC",2076,63,5,"routine","deaths"
"ABC",2076,64,7,"routine","deaths"
"ABC",2076,65,5,"routine","deaths"
"ABC",2076,66,4,"routine","deaths"
"ABC",2076,67,2,"routine","deaths"
"ABC",2076,68,3,"routine","deaths"
"ABC",2076,69,3,"routine","deaths"
"ABC",2076,70,3,"routine","deaths"
"ABC",2076,71,3,"routine","deaths"
"ABC",2076,72,4,"routine","deaths"
"ABC",2076,73,5,"routine","deaths"
"ABC",2076,74,4,"routine","deaths"
"ABC",2076,75,4,"routine","deaths"
"ABC",2076,76,3,"routine","deaths"
"ABC",2076,77,3,"routine","deaths"
"ABC",2076,78,2,"routine","deaths"
"ABC",2076,79,2,"routine","deaths"
"ABC",2076,80,2,"routine","deaths"
"ABC",2076,81,2,"routine","deaths"
"ABC",2076,82,1,"routine","deaths"
"ABC",2076,83,1,"routine","deaths"
"ABC",2076,84,1,"routine","deaths"
"ABC",2076,85,1,"routine","deaths"
"ABC",2076,86,0,"routine","deaths"
"ABC",2076,87,0,"routine","deaths"
"ABC",2076,88,0,"routine","deaths"
"ABC",2076,89,0,"routine","deaths"
"ABC",2076,90,0,"routine","deaths"
"ABC",2076,91,0,"routine","deaths"
"ABC",2076,92,0,"routine","deaths"
"ABC",2076,93,0,"routine","deaths"
"ABC",2076,94,0,"routine","deaths"
"ABC",2076,95,0,"routine","deaths"
"ABC",2076,96,0,"routine","deaths"
"ABC",2076,97,0,"routine","deaths"
"ABC",2076,98,0,"routine","deaths"
"ABC",2076,99,0,"routine","deaths"
"ABC",2076,100,0,"routine","deaths"
"ABC",2077,0,42,"routine","deaths"
"ABC",2077,1,4,"routine","deaths"
"ABC",2077,2,4,"routine","deaths"
"ABC",2077,3,4,"routine","deaths"
"ABC",2077,4,4,"routine","deaths"
"ABC",2077,5,4,"routine","deaths"
"ABC",2077,6,4,"routine","deaths"
"ABC",2077,7,4,"routine","deaths"
"ABC",2077,8,4,"routine","deaths"
"ABC",2077,9,4,"routine","deaths"
"ABC",2077,10,4,"routine","deaths"
"ABC",2077,11,4,"routine","deaths"
"ABC",2077,12,5,"routine","deaths"
"ABC",2077,13,5,"routine","deaths"
"ABC",2077,14,5,"routine","deaths"
"ABC",2077,15,6,"routine","deaths"
"ABC",2077,16,6,"routine","deaths"
"ABC",2077,17,6,"routine","deaths"
"ABC",2077,18,6,"routine","deaths"
"ABC",2077,19,6,"routine","deaths"
"ABC",2077,20,7,"routine","deaths"
"ABC",2077,21,7,"routine","deaths"
"ABC",2077,22,7,"routine","deaths"
"ABC",2077,23,7,"routine","deaths"
"ABC",2077,24,7,"routine","deaths"
"ABC",2077,25,8,"routine","deaths"
"ABC",2077,26,8,"routine","deaths"
"ABC",2077,27,8,"routine","deaths"
"ABC",2077,28,8,"routine","deaths"
"ABC",2077,29,8,"routine","deaths"
"ABC",2077,30,8,"routine","deaths"
"ABC",2077,31,8,"routine","deaths"
"ABC",2077,32,9,"routine","deaths"
"ABC",2077,33,9,"routine","deaths"
"ABC",2077,34,9,"routine","deaths"
"ABC",2077,35,9,"routine","deaths"
"ABC",2077,36,9,"routine","deaths"
"ABC",2077,37,9,"routine","deaths"
"ABC",2077,38,9,"routine","deaths"
"ABC",2077,39,9,"routine","deaths"
"ABC",2077,40,9,"routine","deaths"
"ABC",2077,41,9,"routine","deaths"
"ABC",2077,42,9,"routine","deaths"
"ABC",2077,43,9,"routine","deaths"
"ABC",2077,44,9,"routine","deaths"
"ABC",2077,45,9,"routine","deaths"
"ABC",2077,46,9,"routine","deaths"
"ABC",2077,47,9,"routine","deaths"
"ABC",2077,48,8,"routine","deaths"
"ABC",2077,49,8,"routine","deaths"
"ABC",2077,50,8,"routine","deaths"
"ABC",2077,51,7,"routine","deaths"
"ABC",2077,52,7,"routine","deaths"
"ABC",2077,53,7,"routine","deaths"
"ABC",2077,54,7,"routine","deaths"
"ABC",2077,55,7,"routine","deaths"
"ABC",2077,56,6,"routine","deaths"
"ABC",2077,57,6,"routine","deaths"
"ABC",2077,58,6,"routine","deaths"
"ABC",2077,59,6,"routine","deaths"
"ABC",2077,60,5,"routine","deaths"
"ABC",2077,61,5,"routine","deaths"
"ABC",2077,62,5,"routine","deaths"
"ABC",2077,63,5,"routine","deaths"
"ABC",2077,64,5,"routine","deaths"
"ABC",2077,65,7,"routine","deaths"
"ABC",2077,66,5,"routine","deaths"
"ABC",2077,67,4,"routine","deaths"
"ABC",2077,68,2,"routine","deaths"
"ABC",2077,69,3,"routine","deaths"
"ABC",2077,70,3,"routine","deaths"
"ABC",2077,71,3,"routine","deaths"
"ABC",2077,72,3,"routine","deaths"
"ABC",2077,73,4,"routine","deaths"
"ABC",2077,74,4,"routine","deaths"
"ABC",2077,75,4,"routine","deaths"
"ABC",2077,76,3,"routine","deaths"
"ABC",2077,77,3,"routine","deaths"
"ABC",2077,78,3,"routine","deaths"
"ABC",2077,79,2,"routine","deaths"
"ABC",2077,80,2,"routine","deaths"
"ABC",2077,81,2,"routine","deaths"
"ABC",2077,82,1,"routine","deaths"
"ABC",2077,83,1,"routine","deaths"
"ABC",2077,84,1,"routine","deaths"
"ABC",2077,85,1,"routine","deaths"
"ABC",2077,86,1,"routine","deaths"
"ABC",2077,87,0,"routine","deaths"
"ABC",2077,88,0,"routine","deaths"
"ABC",2077,89,0,"routine","deaths"
"ABC",2077,90,0,"routine","deaths"
"ABC",2077,91,0,"routine","deaths"
"ABC",2077,92,0,"routine","deaths"
"ABC",2077,93,0,"routine","deaths"
"ABC",2077,94,0,"routine","deaths"
"ABC",2077,95,0,"routine","deaths"
"ABC",2077,96,0,"routine","deaths"
"ABC",2077,97,0,"routine","deaths"
"ABC",2077,98,0,"routine","deaths"
"ABC",2077,99,0,"routine","deaths"
"ABC",2077,100,0,"routine","deaths"
"ABC",2078,0,42,"routine","deaths"
"ABC",2078,1,4,"routine","deaths"
"ABC",2078,2,4,"routine","deaths"
"ABC",2078,3,4,"routine","deaths"
"ABC",2078,4,4,"routine","deaths"
"ABC",2078,5,4,"routine","deaths"
"ABC",2078,6,4,"routine","deaths"
"ABC",2078,7,4,"routine","deaths"
"ABC",2078,8,4,"routine","deaths"
"ABC",2078,9,4,"routine","deaths"
"ABC",2078,10,4,"routine","deaths"
"ABC",2078,11,4,"routine","deaths"
"ABC",2078,12,4,"routine","deaths"
"ABC",2078,13,5,"routine","deaths"
"ABC",2078,14,5,"routine","deaths"
"ABC",2078,15,5,"routine","deaths"
"ABC",2078,16,5,"routine","deaths"
"ABC",2078,17,6,"routine","deaths"
"ABC",2078,18,6,"routine","deaths"
"ABC",2078,19,6,"routine","deaths"
"ABC",2078,20,6,"routine","deaths"
"ABC",2078,21,7,"routine","deaths"
"ABC",2078,22,7,"routine","deaths"
"ABC",2078,23,7,"routine","deaths"
"ABC",2078,24,7,"routine","deaths"
"ABC",2078,25,7,"routine","deaths"
"ABC",2078,26,8,"routine","deaths"
"ABC",2078,27,8,"routine","deaths"
"ABC",2078,28,8,"routine","deaths"
"ABC",2078,29,8,"routine","deaths"
"ABC",2078,30,8,"routine","deaths"
"ABC",2078,31,8,"routine","deaths"
"ABC",2078,32,8,"routine","deaths"
"ABC",2078,33,8,"routine","deaths"
"ABC",2078,34,9,"routine","deaths"
"ABC",2078,35,9,"routine","deaths"
"ABC",2078,36,9,"routine","deaths"
"ABC",2078,37,9,"routine","deaths"
"ABC",2078,38,9,"routine","deaths"
"ABC",2078,39,9,"routine","deaths"
"ABC",2078,40,9,"routine","deaths"
"ABC",2078,41,9,"routine","deaths"
"ABC",2078,42,9,"routine","deaths"
"ABC",2078,43,9,"routine","deaths"
"ABC",2078,44,9,"routine","deaths"
"ABC",2078,45,9,"routine","deaths"
"ABC",2078,46,9,"routine","deaths"
"ABC",2078,47,8,"routine","deaths"
"ABC",2078,48,8,"routine","deaths"
"ABC",2078,49,8,"routine","deaths"
"ABC",2078,50,8,"routine","deaths"
"ABC",2078,51,8,"routine","deaths"
"ABC",2078,52,7,"routine","deaths"
"ABC",2078,53,7,"routine","deaths"
"ABC",2078,54,7,"routine","deaths"
"ABC",2078,55,7,"routine","deaths"
"ABC",2078,56,6,"routine","deaths"
"ABC",2078,57,6,"routine","deaths"
"ABC",2078,58,6,"routine","deaths"
"ABC",2078,59,6,"routine","deaths"
"ABC",2078,60,5,"routine","deaths"
"ABC",2078,61,5,"routine","deaths"
"ABC",2078,62,5,"routine","deaths"
"ABC",2078,63,5,"routine","deaths"
"ABC",2078,64,5,"routine","deaths"
"ABC",2078,65,5,"routine","deaths"
"ABC",2078,66,6,"routine","deaths"
"ABC",2078,67,5,"routine","deaths"
"ABC",2078,68,4,"routine","deaths"
"ABC",2078,69,2,"routine","deaths"
"ABC",2078,70,3,"routine","deaths"
"ABC",2078,71,3,"routine","deaths"
"ABC",2078,72,3,"routine","deaths"
"ABC",2078,73,3,"routine","deaths"
"ABC",2078,74,3,"routine","deaths"
"ABC",2078,75,4,"routine","deaths"
"ABC",2078,76,4,"routine","deaths"
"ABC",2078,77,3,"routine","deaths"
"ABC",2078,78,3,"routine","deaths"
"ABC",2078,79,2,"routine","deaths"
"ABC",2078,80,2,"routine","deaths"
"ABC",2078,81,2,"routine","deaths"
"ABC",2078,82,1,"routine","deaths"
"ABC",2078,83,1,"routine","deaths"
"ABC",2078,84,1,"routine","deaths"
"ABC",2078,85,1,"routine","deaths"
"ABC",2078,86,1,"routine","deaths"
"ABC",2078,87,0,"routine","deaths"
"ABC",2078,88,0,"routine","deaths"
"ABC",2078,89,0,"routine","deaths"
"ABC",2078,90,0,"routine","deaths"
"ABC",2078,91,0,"routine","deaths"
"ABC",2078,92,0,"routine","deaths"
"ABC",2078,93,0,"routine","deaths"
"ABC",2078,94,0,"routine","deaths"
"ABC",2078,95,0,"routine","deaths"
"ABC",2078,96,0,"routine","deaths"
"ABC",2078,97,0,"routine","deaths"
"ABC",2078,98,0,"routine","deaths"
"ABC",2078,99,0,"routine","deaths"
"ABC",2078,100,0,"routine","deaths"
"ABC",2079,0,42,"routine","deaths"
"ABC",2079,1,4,"routine","deaths"
"ABC",2079,2,4,"routine","deaths"
"ABC",2079,3,4,"routine","deaths"
"ABC",2079,4,4,"routine","deaths"
"ABC",2079,5,4,"routine","deaths"
"ABC",2079,6,4,"routine","deaths"
"ABC",2079,7,4,"routine","deaths"
"ABC",2079,8,4,"routine","deaths"
"ABC",2079,9,4,"routine","deaths"
"ABC",2079,10,4,"routine","deaths"
"ABC",2079,11,4,"routine","deaths"
"ABC",2079,12,4,"routine","deaths"
"ABC",2079,13,4,"routine","deaths"
"ABC",2079,14,5,"routine","deaths"
"ABC",2079,15,5,"routine","deaths"
"ABC",2079,16,5,"routine","deaths"
"ABC",2079,17,5,"routine","deaths"
"ABC",2079,18,6,"routine","deaths"
"ABC",2079,19,6,"routine","deaths"
"ABC",2079,20,6,"routine","deaths"
"ABC",2079,21,6,"routine","deaths"
"ABC",2079,22,7,"routine","deaths"
"ABC",2079,23,7,"routine","deaths"
"ABC",2079,24,7,"routine","deaths"
"ABC",2079,25,7,"routine","deaths"
"ABC",2079,26,7,"routine","deaths"
"ABC",2079,27,8,"routine","deaths"
"ABC",2079,28,8,"routine","deaths"
"ABC",2079,29,8,"routine","deaths"
"ABC",2079,30,8,"routine","deaths"
"ABC",2079,31,8,"routine","deaths"
"ABC",2079,32,8,"routine","deaths"
"ABC",2079,33,8,"routine","deaths"
"ABC",2079,34,8,"routine","deaths"
"ABC",2079,35,8,"routine","deaths"
"ABC",2079,36,9,"routine","deaths"
"ABC",2079,37,9,"routine","deaths"
"ABC",2079,38,9,"routine","deaths"
"ABC",2079,39,9,"routine","deaths"
"ABC",2079,40,9,"routine","deaths"
"ABC",2079,41,9,"routine","deaths"
"ABC",2079,42,9,"routine","deaths"
"ABC",2079,43,9,"routine","deaths"
"ABC",2079,44,9,"routine","deaths"
"ABC",2079,45,9,"routine","deaths"
"ABC",2079,46,9,"routine","deaths"
"ABC",2079,47,8,"routine","deaths"
"ABC",2079,48,8,"routine","deaths"
"ABC",2079,49,8,"routine","deaths"
"ABC",2079,50,8,"routine","deaths"
"ABC",2079,51,8,"routine","deaths"
"ABC",2079,52,8,"routine","deaths"
"ABC",2079,53,7,"routine","deaths"
"ABC",2079,54,7,"routine","deaths"
"ABC",2079,55,7,"routine","deaths"
"ABC",2079,56,7,"routine","deaths"
"ABC",2079,57,6,"routine","deaths"
"ABC",2079,58,6,"routine","deaths"
"ABC",2079,59,6,"routine","deaths"
"ABC",2079,60,6,"routine","deaths"
"ABC",2079,61,5,"routine","deaths"
"ABC",2079,62,5,"routine","deaths"
"ABC",2079,63,5,"routine","deaths"
"ABC",2079,64,5,"routine","deaths"
"ABC",2079,65,5,"routine","deaths"
"ABC",2079,66,5,"routine","deaths"
"ABC",2079,67,6,"routine","deaths"
"ABC",2079,68,5,"routine","deaths"
"ABC",2079,69,4,"routine","deaths"
"ABC",2079,70,2,"routine","deaths"
"ABC",2079,71,3,"routine","deaths"
"ABC",2079,72,3,"routine","deaths"
"ABC",2079,73,3,"routine","deaths"
"ABC",2079,74,3,"routine","deaths"
"ABC",2079,75,3,"routine","deaths"
"ABC",2079,76,4,"routine","deaths"
"ABC",2079,77,3,"routine","deaths"
"ABC",2079,78,3,"routine","deaths"
"ABC",2079,79,2,"routine","deaths"
"ABC",2079,80,2,"routine","deaths"
"ABC",2079,81,2,"routine","deaths"
"ABC",2079,82,1,"routine","deaths"
"ABC",2079,83,1,"routine","deaths"
"ABC",2079,84,1,"routine","deaths"
"ABC",2079,85,1,"routine","deaths"
"ABC",2079,86,1,"routine","deaths"
"ABC",2079,87,0,"routine","deaths"
"ABC",2079,88,0,"routine","deaths"
"ABC",2079,89,0,"routine","deaths"
"ABC",2079,90,0,"routine","deaths"
"ABC",2079,91,0,"routine","deaths"
"ABC",2079,92,0,"routine","deaths"
"ABC",2079,93,0,"routine","deaths"
"ABC",2079,94,0,"routine","deaths"
"ABC",2079,95,0,"routine","deaths"
"ABC",2079,96,0,"routine","deaths"
"ABC",2079,97,0,"routine","deaths"
"ABC",2079,98,0,"routine","deaths"
"ABC",2079,99,0,"routine","deaths"
"ABC",2079,100,0,"routine","deaths"
"ABC",2080,0,42,"routine","deaths"
"ABC",2080,1,4,"routine","deaths"
"ABC",2080,2,4,"routine","deaths"
"ABC",2080,3,4,"routine","deaths"
"ABC",2080,4,4,"routine","deaths"
"ABC",2080,5,4,"routine","deaths"
"ABC",2080,6,4,"routine","deaths"
"ABC",2080,7,4,"routine","deaths"
"ABC",2080,8,4,"routine","deaths"
"ABC",2080,9,4,"routine","deaths"
"ABC",2080,10,4,"routine","deaths"
"ABC",2080,11,4,"routine","deaths"
"ABC",2080,12,4,"routine","deaths"
"ABC",2080,13,4,"routine","deaths"
"ABC",2080,14,4,"routine","deaths"
"ABC",2080,15,5,"routine","deaths"
"ABC",2080,16,5,"routine","deaths"
"ABC",2080,17,5,"routine","deaths"
"ABC",2080,18,5,"routine","deaths"
"ABC",2080,19,6,"routine","deaths"
"ABC",2080,20,6,"routine","deaths"
"ABC",2080,21,6,"routine","deaths"
"ABC",2080,22,6,"routine","deaths"
"ABC",2080,23,7,"routine","deaths"
"ABC",2080,24,7,"routine","deaths"
"ABC",2080,25,7,"routine","deaths"
"ABC",2080,26,7,"routine","deaths"
"ABC",2080,27,7,"routine","deaths"
"ABC",2080,28,7,"routine","deaths"
"ABC",2080,29,8,"routine","deaths"
"ABC",2080,30,8,"routine","deaths"
"ABC",2080,31,8,"routine","deaths"
"ABC",2080,32,8,"routine","deaths"
"ABC",2080,33,8,"routine","deaths"
"ABC",2080,34,8,"routine","deaths"
"ABC",2080,35,8,"routine","deaths"
"ABC",2080,36,8,"routine","deaths"
"ABC",2080,37,8,"routine","deaths"
"ABC",2080,38,8,"routine","deaths"
"ABC",2080,39,9,"routine","deaths"
"ABC",2080,40,9,"routine","deaths"
"ABC",2080,41,9,"routine","deaths"
"ABC",2080,42,9,"routine","deaths"
"ABC",2080,43,9,"routine","deaths"
"ABC",2080,44,9,"routine","deaths"
"ABC",2080,45,9,"routine","deaths"
"ABC",2080,46,8,"routine","deaths"
"ABC",2080,47,8,"routine","deaths"
"ABC",2080,48,8,"routine","deaths"
"ABC",2080,49,8,"routine","deaths"
"ABC",2080,50,8,"routine","deaths"
"ABC",2080,51,8,"routine","deaths"
"ABC",2080,52,8,"routine","deaths"
"ABC",2080,53,7,"routine","deaths"
"ABC",2080,54,7,"routine","deaths"
"ABC",2080,55,7,"routine","deaths"
"ABC",2080,56,7,"routine","deaths"
"ABC",2080,57,6,"routine","deaths"
"ABC",2080,58,6,"routine","deaths"
"ABC",2080,59,6,"routine","deaths"
"ABC",2080,60,6,"routine","deaths"
"ABC",2080,61,5,"routine","deaths"
"ABC",2080,62,5,"routine","deaths"
"ABC",2080,63,5,"routine","deaths"
"ABC",2080,64,5,"routine","deaths"
"ABC",2080,65,5,"routine","deaths"
"ABC",2080,66,4,"routine","deaths"
"ABC",2080,67,4,"routine","deaths"
"ABC",2080,68,6,"routine","deaths"
"ABC",2080,69,5,"routine","deaths"
"ABC",2080,70,3,"routine","deaths"
"ABC",2080,71,2,"routine","deaths"
"ABC",2080,72,3,"routine","deaths"
"ABC",2080,73,3,"routine","deaths"
"ABC",2080,74,3,"routine","deaths"
"ABC",2080,75,3,"routine","deaths"
"ABC",2080,76,3,"routine","deaths"
"ABC",2080,77,3,"routine","deaths"
"ABC",2080,78,3,"routine","deaths"
"ABC",2080,79,3,"routine","deaths"
"ABC",2080,80,2,"routine","deaths"
"ABC",2080,81,2,"routine","deaths"
"ABC",2080,82,2,"routine","deaths"
"ABC",2080,83,1,"routine","deaths"
"ABC",2080,84,1,"routine","deaths"
"ABC",2080,85,1,"routine","deaths"
"ABC",2080,86,1,"routine","deaths"
"ABC",2080,87,0,"routine","deaths"
"ABC",2080,88,0,"routine","deaths"
"ABC",2080,89,0,"routine","deaths"
"ABC",2080,90,0,"routine","deaths"
"ABC",2080,91,0,"routine","deaths"
"ABC",2080,92,0,"routine","deaths"
"ABC",2080,93,0,"routine","deaths"
"ABC",2080,94,0,"routine","deaths"
"ABC",2080,95,0,"routine","deaths"
"ABC",2080,96,0,"routine","deaths"
"ABC",2080,97,0,"routine","deaths"
"ABC",2080,98,0,"routine","deaths"
"ABC",2080,99,0,"routine","deaths"
"ABC",2080,100,0,"routine","deaths"
"ABC",2081,0,42,"routine","deaths"
"ABC",2081,1,4,"routine","deaths"
"ABC",2081,2,4,"routine","deaths"
"ABC",2081,3,4,"routine","deaths"
"ABC",2081,4,4,"routine","deaths"
"ABC",2081,5,4,"routine","deaths"
"ABC",2081,6,4,"routine","deaths"
"ABC",2081,7,4,"routine","deaths"
"ABC",2081,8,4,"routine","deaths"
"ABC",2081,9,4,"routine","deaths"
"ABC",2081,10,4,"routine","deaths"
"ABC",2081,11,4,"routine","deaths"
"ABC",2081,12,4,"routine","deaths"
"ABC",2081,13,4,"routine","deaths"
"ABC",2081,14,4,"routine","deaths"
"ABC",2081,15,4,"routine","deaths"
"ABC",2081,16,5,"routine","deaths"
"ABC",2081,17,5,"routine","deaths"
"ABC",2081,18,5,"routine","deaths"
"ABC",2081,19,5,"routine","deaths"
"ABC",2081,20,6,"routine","deaths"
"ABC",2081,21,6,"routine","deaths"
"ABC",2081,22,6,"routine","deaths"
"ABC",2081,23,6,"routine","deaths"
"ABC",2081,24,6,"routine","deaths"
"ABC",2081,25,7,"routine","deaths"
"ABC",2081,26,7,"routine","deaths"
"ABC",2081,27,7,"routine","deaths"
"ABC",2081,28,7,"routine","deaths"
"ABC",2081,29,7,"routine","deaths"
"ABC",2081,30,8,"routine","deaths"
"ABC",2081,31,8,"routine","deaths"
"ABC",2081,32,8,"routine","deaths"
"ABC",2081,33,8,"routine","deaths"
"ABC",2081,34,8,"routine","deaths"
"ABC",2081,35,8,"routine","deaths"
"ABC",2081,36,8,"routine","deaths"
"ABC",2081,37,8,"routine","deaths"
"ABC",2081,38,8,"routine","deaths"
"ABC",2081,39,8,"routine","deaths"
"ABC",2081,40,8,"routine","deaths"
"ABC",2081,41,8,"routine","deaths"
"ABC",2081,42,8,"routine","deaths"
"ABC",2081,43,8,"routine","deaths"
"ABC",2081,44,8,"routine","deaths"
"ABC",2081,45,8,"routine","deaths"
"ABC",2081,46,8,"routine","deaths"
"ABC",2081,47,8,"routine","deaths"
"ABC",2081,48,8,"routine","deaths"
"ABC",2081,49,8,"routine","deaths"
"ABC",2081,50,8,"routine","deaths"
"ABC",2081,51,8,"routine","deaths"
"ABC",2081,52,8,"routine","deaths"
"ABC",2081,53,8,"routine","deaths"
"ABC",2081,54,7,"routine","deaths"
"ABC",2081,55,7,"routine","deaths"
"ABC",2081,56,7,"routine","deaths"
"ABC",2081,57,7,"routine","deaths"
"ABC",2081,58,6,"routine","deaths"
"ABC",2081,59,6,"routine","deaths"
"ABC",2081,60,6,"routine","deaths"
"ABC",2081,61,6,"routine","deaths"
"ABC",2081,62,5,"routine","deaths"
"ABC",2081,63,5,"routine","deaths"
"ABC",2081,64,5,"routine","deaths"
"ABC",2081,65,5,"routine","deaths"
"ABC",2081,66,4,"routine","deaths"
"ABC",2081,67,4,"routine","deaths"
"ABC",2081,68,4,"routine","deaths"
"ABC",2081,69,6,"routine","deaths"
"ABC",2081,70,4,"routine","deaths"
"ABC",2081,71,3,"routine","deaths"
"ABC",2081,72,2,"routine","deaths"
"ABC",2081,73,3,"routine","deaths"
"ABC",2081,74,2,"routine","deaths"
"ABC",2081,75,3,"routine","deaths"
"ABC",2081,76,3,"routine","deaths"
"ABC",2081,77,3,"routine","deaths"
"ABC",2081,78,3,"routine","deaths"
"ABC",2081,79,3,"routine","deaths"
"ABC",2081,80,2,"routine","deaths"
"ABC",2081,81,2,"routine","deaths"
"ABC",2081,82,2,"routine","deaths"
"ABC",2081,83,1,"routine","deaths"
"ABC",2081,84,1,"routine","deaths"
"ABC",2081,85,1,"routine","deaths"
"ABC",2081,86,1,"routine","deaths"
"ABC",2081,87,1,"routine","deaths"
"ABC",2081,88,0,"routine","deaths"
"ABC",2081,89,0,"routine","deaths"
"ABC",2081,90,0,"routine","deaths"
"ABC",2081,91,0,"routine","deaths"
"ABC",2081,92,0,"routine","deaths"
"ABC",2081,93,0,"routine","deaths"
"ABC",2081,94,0,"routine","deaths"
"ABC",2081,95,0,"routine","deaths"
"ABC",2081,96,0,"routine","deaths"
"ABC",2081,97,0,"routine","deaths"
"ABC",2081,98,0,"routine","deaths"
"ABC",2081,99,0,"routine","deaths"
"ABC",2081,100,0,"routine","deaths"
"ABC",2082,0,42,"routine","deaths"
"ABC",2082,1,4,"routine","deaths"
"ABC",2082,2,4,"routine","deaths"
"ABC",2082,3,4,"routine","deaths"
"ABC",2082,4,4,"routine","deaths"
"ABC",2082,5,4,"routine","deaths"
"ABC",2082,6,4,"routine","deaths"
"ABC",2082,7,4,"routine","deaths"
"ABC",2082,8,4,"routine","deaths"
"ABC",2082,9,4,"routine","deaths"
"ABC",2082,10,4,"routine","deaths"
"ABC",2082,11,4,"routine","deaths"
"ABC",2082,12,4,"routine","deaths"
"ABC",2082,13,4,"routine","deaths"
"ABC",2082,14,4,"routine","deaths"
"ABC",2082,15,4,"routine","deaths"
"ABC",2082,16,4,"routine","deaths"
"ABC",2082,17,4,"routine","deaths"
"ABC",2082,18,5,"routine","deaths"
"ABC",2082,19,5,"routine","deaths"
"ABC",2082,20,5,"routine","deaths"
"ABC",2082,21,6,"routine","deaths"
"ABC",2082,22,6,"routine","deaths"
"ABC",2082,23,6,"routine","deaths"
"ABC",2082,24,6,"routine","deaths"
"ABC",2082,25,6,"routine","deaths"
"ABC",2082,26,7,"routine","deaths"
"ABC",2082,27,7,"routine","deaths"
"ABC",2082,28,7,"routine","deaths"
"ABC",2082,29,7,"routine","deaths"
"ABC",2082,30,7,"routine","deaths"
"ABC",2082,31,7,"routine","deaths"
"ABC",2082,32,8,"routine","deaths"
"ABC",2082,33,8,"routine","deaths"
"ABC",2082,34,8,"routine","deaths"
"ABC",2082,35,8,"routine","deaths"
"ABC",2082,36,8,"routine","deaths"
"ABC",2082,37,8,"routine","deaths"
"ABC",2082,38,8,"routine","deaths"
"ABC",2082,39,8,"routine","deaths"
